"","x"
"1260",70.9076749239912
"1261",85.4060025246977
"1262",82.40415350601
"1263",91.2747941369015
"1264",84.2229556505118
"1265",82.6392214941283
"1266",83.560267184539
"1267",88.1061839919696
"1268",83.8798882089798
"1269",88.5835338552634
"1270",89.0813184672288
"1271",85.0609691872629
"1272",75.5728245337196
"1273",76.5411389003524
"1274",85.4686865982084
"1275",89.6293273775303
"1276",79.1809046212053
"1277",86.350323398798
"1278",79.0356776677789
"1279",82.6241286466628
"1280",92.8889737119135
"1281",77.3836756690439
"1282",90.8041654165002
"1283",80.1644888647269
"1284",78.0486505072223
"1285",75.7695244327234
"1286",78.0878973750859
"1287",85.4593940355812
"1288",78.6638308842582
"1289",84.0526402250363
"1290",86.7492394442738
"1291",87.233899394455
"1292",82.3979867424234
"1293",84.2268865599772
"1294",85.9821153577344
"1295",84.5858441663684
"1296",92.5160365137274
"1297",87.2304349898814
"1298",85.0965382819102
"1299",75.6063636261137
"1300",76.4082530886396
"1301",86.5234224941087
"1302",77.1921401840389
"1303",84.741270538212
"1304",83.6049068823855
"1305",79.3213875808272
"1306",86.9978555665169
"1307",78.9756151787441
"1308",91.6079484336539
"1309",87.7195443949428
"1310",83.6604222775785
"1311",76.0768094616886
"1312",84.6802064436003
"1313",83.171930852047
"1314",79.6297595604017
"1315",81.4731468948201
"1316",78.6533237344217
"1317",82.7730981974705
"1318",87.9291185005662
"1319",85.604331160592
"1320",79.9422341200107
"1321",82.3575720628688
"1322",77.6371455841758
"1323",91.819173742106
"1324",76.1197576615971
"1325",85.0690513858746
"1326",81.3361594345551
"1327",84.928722319934
"1328",82.6643903176914
"1329",80.6932949392124
"1330",83.5246336757438
"1331",87.0868310545451
"1332",77.7606226685538
"1333",81.6389501018589
"1334",84.5669350999582
"1335",81.6982591262576
"1336",87.4552420884358
"1337",84.4074441885753
"1338",93.2799889128366
"1339",77.4832977490906
"1340",82.4934634039668
"1341",82.2804042488244
"1342",84.9061665504204
"1343",84.4171823872733
"1344",89.9694763997177
"1345",79.5216347057497
"1346",82.6760269968378
"1347",80.0595911213075
"1348",81.107140470809
"1349",92.5643537058775
"1350",85.4296049987606
"1351",79.1161447838733
"1352",82.3435641805879
"1353",77.8645242929092
"1354",89.8104327871743
"1355",83.4350301888988
"1356",85.106383466552
"1357",81.9172069454377
"1358",83.1242296150264
"1359",88.1157133688009
"1360",89.5176592226905
"1361",85.5428923213513
"1362",75.2250927047973
"1363",76.6673601746943
"1364",89.0589881870881
"1365",82.1878110526008
"1366",87.9319509486217
"1367",80.9657325575693
"1368",81.6396770806285
"1369",79.2835007127161
"1370",79.9559323603562
"1371",81.0429715961295
"1372",91.2725703926169
"1373",82.5230617286954
"1374",85.8432396830289
"1375",89.8471737496271
"1376",86.7029754426582
"1377",85.8695630819757
"1378",86.9933158503237
"1379",80.4641398918656
"1380",85.4716867036779
"1381",85.0151862561654
"1382",78.646292504644
"1383",84.2128916274835
"1384",93.7518863887797
"1385",80.8407161570662
"1386",83.5954410016266
"1387",84.5642644316606
"1388",90.759875109059
"1389",92.2701427865962
"1390",93.8254208409353
"1391",91.5339464969406
"1392",91.9436076176762
"1393",83.6969949934543
"1394",83.1594124884368
"1395",88.3886169279839
"1396",84.3930251986025
"1397",87.1689870754196
"1398",69.6908646781047
"1399",82.10569554375
"1400",86.7017619718232
"1401",83.8786164185834
"1402",82.3715651333129
"1403",82.0566588447146
"1404",82.9377430297488
"1405",87.7408046437494
"1406",85.9270001947554
"1407",83.6661888763512
"1408",77.1018473643845
"1409",80.9824495219085
"1410",85.2337094062899
"1411",75.2875982841702
"1412",89.2549470721319
"1413",81.634716811962
"1414",76.4014761962928
"1415",80.9082318161488
"1416",83.5730601420474
"1417",87.6119343576295
"1418",79.5222438635905
"1419",78.8603920163006
"1420",87.9720159398095
"1421",86.8465906366037
"1422",81.8485901112574
"1423",81.9457235998531
"1424",86.7117535029908
"1425",78.2961727092497
"1426",84.0697588201705
"1427",85.9627187353892
"1428",81.5663841884339
"1429",90.0974443552924
"1430",89.9990898481114
"1431",83.4890259951195
"1432",81.2038010725176
"1433",85.4163085171087
"1434",82.3820248282067
"1435",85.3130934787962
"1436",74.1384063879535
"1437",90.8940187595697
"1438",82.220648190059
"1439",86.5528106029543
"1440",91.589138977386
"1441",82.129863420331
"1442",80.1157563567083
"1443",71.6513450576274
"1444",88.4814680082226
"1445",79.8728814693571
"1446",90.4534482848709
"1447",85.0668812840225
"1448",86.0765058585766
"1449",81.3263967890863
"1450",77.9033546006391
"1451",87.8580431074986
"1452",89.0710688856265
"1453",77.6714111505707
"1454",90.110749400353
"1455",75.1142591442813
"1456",89.2537353035815
"1457",87.1859527112803
"1458",82.6342282819589
"1459",87.304109063203
"1460",82.1229819054059
"1461",85.5700879395834
"1462",83.7134021529323
"1463",90.9203373584496
"1464",88.5084990104885
"1465",94.3552507673596
"1466",93.1392664215917
"1467",96.7904286726223
"1468",93.0811450708668
"1469",86.0951769268555
"1470",85.8350314914102
"1471",83.9563936509214
"1472",88.8110683968586
"1473",92.8995031615683
"1474",90.4732196046554
"1475",82.2261172361719
"1476",78.0351761718612
"1477",80.580403283817
"1478",84.7422270764145
"1479",78.4627394264035
"1480",83.7840446241502
"1481",91.0654832175026
"1482",71.5194976098431
"1483",81.6818279030967
"1484",87.0553206503817
"1485",81.4127316675001
"1486",90.7280638742877
"1487",88.997249528136
"1488",83.813322208565
"1489",91.6420564987661
"1490",80.0092923186491
"1491",92.4204040104417
"1492",93.0471365273006
"1493",78.6226710604563
"1494",88.2030513794208
"1495",86.1221315397287
"1496",84.3640135559034
"1497",79.6625489521791
"1498",77.6745534810087
"1499",85.1029340730886
"1500",80.9782762901981
"1501",87.5020849818381
"1502",87.9731448926034
"1503",84.0575156292247
"1504",90.2724821459453
"1505",75.7619246314759
"1506",88.6574674971798
"1507",80.3166849200977
"1508",91.5805664893591
"1509",91.6833860448369
"1510",78.4846553126384
"1511",83.7517169484861
"1512",90.0538705337676
"1513",79.0004956940416
"1514",88.5977897476382
"1515",80.5053975870728
"1516",87.3956351176822
"1517",85.8472528817735
"1518",80.7531901512779
"1519",92.4357558513503
"1520",93.5041281971215
"1521",82.77691859808
"1522",90.1161241830775
"1523",85.8960611955789
"1524",83.2300568800941
"1525",80.7567761784825
"1526",77.4516354648765
"1527",81.4190775724546
"1528",81.7268857721116
"1529",82.0948901985369
"1530",84.3959914994949
"1531",92.2547811740723
"1532",85.8035704165958
"1533",81.9559532536216
"1534",86.8208272985126
"1535",82.1631193626362
"1536",85.8856269475493
"1537",80.3131601850019
"1538",83.9384272618165
"1539",82.3179961716369
"1540",73.8197924465602
"1541",82.657064190008
"1542",85.6481952555496
"1543",86.3919787656837
"1544",87.0182176085463
"1545",80.6018253060233
"1546",87.2767488936398
"1547",81.5665711563768
"1548",91.7740336777619
"1549",81.0538411110021
"1550",89.3253227422212
"1551",75.9479742369872
"1552",79.450359998524
"1553",81.4292555038411
"1554",87.7657606078986
"1555",79.0507704565117
"1556",71.1808091163964
"1557",81.3121544695614
"1558",84.2403265830002
"1559",78.3912457597984
"1560",88.1648970818817
"1561",89.2472982703794
"1562",84.310170816362
"1563",86.741273597983
"1564",91.5567627778071
"1565",90.1126234550764
"1566",82.0162772801745
"1567",86.0827456964728
"1568",86.2526151317903
"1569",82.0161542730712
"1570",87.8042058360218
"1571",78.8196153378037
"1572",79.1721693771743
"1573",77.8318346229391
"1574",69.4877432647487
"1575",81.3156238423143
"1576",86.2251035792628
"1577",87.9305341148241
"1578",81.5197647563388
"1579",89.5653048632239
"1580",80.8608619849957
"1581",80.1588399161086
"1582",77.2562520056039
"1583",88.4434236399167
"1584",81.2652827158761
"1585",85.3271861462174
"1586",85.6057749494944
"1587",79.0049350805854
"1588",92.9549461760211
"1589",77.2737311688223
"1590",83.0109596606768
"1591",85.7484531685613
"1592",84.7453277189085
"1593",83.6161638040557
"1594",80.4422513505725
"1595",83.5299011755267
"1596",80.9136429527127
"1597",82.9672414268756
"1598",80.6023712947471
"1599",86.4851467957531
"1600",86.8369888116981
"1601",86.4342315669049
"1602",75.3322516912313
"1603",75.0992057978655
"1604",89.9993527542079
"1605",86.5097387831403
"1606",75.9015276517806
"1607",81.9314535045502
"1608",82.1808901034527
"1609",88.1796744004819
"1610",82.7359709678763
"1611",86.339079066127
"1612",86.6765588500588
"1613",89.9522912458586
"1614",83.5053168070172
"1615",86.0545441575952
"1616",80.2361238154
"1617",87.338826769801
"1618",88.9927551030324
"1619",87.352142103995
"1620",84.8135377795395
"1621",85.8098513998482
"1622",81.9482778287298
"1623",87.6211639297653
"1624",88.4541290858911
"1625",89.9169246967218
"1626",85.4918693197878
"1627",84.5166386084745
"1628",87.2851489862073
"1629",80.3184053199752
"1630",87.4118247994441
"1631",81.0192214251695
"1632",86.0011317304622
"1633",91.0436871660502
"1634",82.347041932352
"1635",78.817716290125
"1636",88.7084010708373
"1637",81.5710515127112
"1638",79.2055953313149
"1639",85.9403775150624
"1640",81.2824232377791
"1641",75.6139208355272
"1642",83.3294332699018
"1643",95.4189829539801
"1644",83.7282450260986
"1645",78.2274890599487
"1646",85.7235535545184
"1647",83.3541522226308
"1648",84.3222891501104
"1649",88.8314583394235
"1650",87.9086291160126
"1651",85.2490990864157
"1652",94.1206338559684
"1653",80.4711006501377
"1654",84.9433346285135
"1655",84.2141767625827
"1656",86.9790509381721
"1657",76.8271264256122
"1658",80.6815703240955
"1659",80.6459717876777
"1660",92.2282610570619
"1661",95.6184049194457
"1662",69.444342358096
"1663",86.7752208947453
"1664",74.4125254716318
"1665",80.3611406218274
"1666",87.1524728446944
"1667",82.194298170428
"1668",82.1135215030206
"1669",83.1415222809466
"1670",84.7890209080563
"1671",92.370567005232
"1672",80.495183780655
"1673",76.8095906563546
"1674",78.456003171929
"1675",84.3047040685225
"1676",80.0645480590402
"1677",74.1258873791812
"1678",83.513579291989
"1679",91.7074424763692
"1680",96.3535835981642
"1681",76.3449741835907
"1682",93.5851755354555
"1683",83.8285742174059
"1684",79.2508216699082
"1685",80.9890998262875
"1686",86.3494079238836
"1687",92.1140278443287
"1688",75.9627585756142
"1689",83.7205494086273
"1690",82.3822569619294
"1691",78.4388203426561
"1692",80.0541446668719
"1693",89.6113195628537
"1694",76.2525507863208
"1695",82.8684420592561
"1696",79.9300591987775
"1697",82.7420003918579
"1698",84.5835664349498
"1699",87.400520961406
"1700",82.9555401525739
"1701",88.499412951293
"1702",87.6675460132657
"1703",79.3874224132816
"1704",76.4194153618326
"1705",87.6747952183676
"1706",86.6984144929114
"1707",83.1776822408871
"1708",88.5052180678235
"1709",81.8237371575673
"1710",83.5131672357799
"1711",91.205659988321
"1712",79.7878213207248
"1713",88.5127305974153
"1714",84.3464169099377
"1715",89.490430108303
"1716",82.7929795507389
"1717",86.7765765572453
"1718",75.4380257052613
"1719",74.7064996969007
"1720",82.0997399793998
"1721",76.1231463109546
"1722",85.590609729993
"1723",88.055435060894
"1724",77.2123448836574
"1725",79.7890038478183
"1726",87.927733793207
"1727",80.3100653364845
"1728",85.5924085811107
"1729",89.8671234610384
"1730",92.877619654794
"1731",84.991719589848
"1732",85.3021804138616
"1733",86.321924216032
"1734",78.4563146406365
"1735",92.2125396546319
"1736",86.3190728270896
"1737",83.8685217097374
"1738",84.329545836571
"1739",79.200404347879
"1740",78.1679573931436
"1741",84.1164052157507
"1742",82.7860820374208
"1743",91.6813138141945
"1744",81.8364325202045
"1745",78.1627518631215
"1746",74.5938253684381
"1747",89.158204369633
"1748",93.9752514572163
"1749",83.5049650151953
"1750",81.0982623224939
"1751",74.57516748636
"1752",89.0508909539661
"1753",92.6121794531405
"1754",91.2440443759142
"1755",88.3141720686697
"1756",85.5146745987195
"1757",78.5342553530265
"1758",86.0439018230185
"1759",77.7398090448265
"1760",81.1434148746242
"1761",85.7548492206698
"1762",83.4436025315142
"1763",84.0590468147331
"1764",89.7811312495653
"1765",85.0286821091339
"1766",77.7032520429137
"1767",86.6553796356783
"1768",74.9724586119355
"1769",75.9996463185884
"1770",87.0811175590383
"1771",87.7786993094504
"1772",87.0308198254694
"1773",85.7456481953791
"1774",81.4686362208069
"1775",86.9542023122527
"1776",78.8111029805886
"1777",83.5016384247307
"1778",74.4405163892797
"1779",88.3207378059526
"1780",84.3591756150811
"1781",91.0797433321549
"1782",79.1196885681453
"1783",87.2571219918379
"1784",81.0971140342265
"1785",82.8873627995383
"1786",81.5198677289811
"1787",85.0136152910682
"1788",86.6151809336822
"1789",80.9838813204889
"1790",85.3852898409448
"1791",83.9181920650907
"1792",85.4113634142747
"1793",80.8758497229719
"1794",87.6785688092201
"1795",82.2399057004608
"1796",83.6173539158182
"1797",91.2659132488217
"1798",89.7996573474164
"1799",83.3287051019239
"1800",85.1320770602078
"1801",84.6718142361448
"1802",90.99768043968
"1803",85.9281737516488
"1804",90.8161452680595
"1805",90.2839207094524
"1806",85.8529409043934
"1807",83.460417290302
"1808",77.2862175955343
"1809",80.9382599820757
"1810",89.1131285020725
"1811",91.8873311505779
"1812",86.5042044590776
"1813",89.0018460522255
"1814",84.8545038289928
"1815",84.6655250585277
"1816",90.5477126782521
"1817",81.4100959470337
"1818",80.4632796428792
"1819",89.5756004577447
"1820",84.5551746587842
"1821",88.0714062487563
"1822",76.6378291299508
"1823",91.9448414361417
"1824",81.1416906019806
"1825",88.8473389403444
"1826",81.5373090673141
"1827",80.1719951751945
"1828",86.0371524654752
"1829",75.4946367546768
"1830",90.8680548013238
"1831",94.0906212647186
"1832",84.1828692993077
"1833",92.6513152857757
"1834",89.0994631042379
"1835",86.079878793544
"1836",87.0367830397446
"1837",88.3580458229738
"1838",93.3086765579635
"1839",88.4713214964878
"1840",79.4544908241307
"1841",86.0630649042622
"1842",90.2598583408584
"1843",88.7191525483868
"1844",85.4946069233642
"1845",77.780680085197
"1846",89.3462150151263
"1847",85.8819745763547
"1848",75.8117569845014
"1849",83.8033617538264
"1850",89.6576110059436
"1851",81.0850245805014
"1852",78.9081035980657
"1853",86.1692484957071
"1854",82.8233286867682
"1855",74.7141875544902
"1856",86.2845382280592
"1857",74.5911163242964
"1858",81.089724494041
"1859",81.627683321974
"1860",81.8967708582458
"1861",79.787518954575
"1862",82.5942946308391
"1863",86.4028908056094
"1864",80.5058923259185
"1865",88.8758772674373
"1866",86.4331788633808
"1867",88.6863097871441
"1868",87.1504628025517
"1869",82.859526076288
"1870",90.0106333511287
"1871",83.9024713038811
"1872",84.9407163287303
"1873",80.7252205433021
"1874",80.3793058616429
"1875",80.8234811992943
"1876",82.9685714459853
"1877",76.0028433173528
"1878",81.9728975948839
"1879",80.1692669151612
"1880",83.1952962472601
"1881",95.3817408930019
"1882",78.8751748207926
"1883",77.7193726789599
"1884",83.1057124205741
"1885",74.877712811167
"1886",87.3582914723773
"1887",84.8778570380965
"1888",77.2477928317563
"1889",82.1510332080919
"1890",86.2051224120025
"1891",84.4723267813004
"1892",82.8302372913475
"1893",90.1892418728634
"1894",86.3226391610429
"1895",85.7165521737555
"1896",81.2413580411903
"1897",86.1692695409414
"1898",84.4660325716586
"1899",84.5475147903294
"1900",80.2757348947267
"1901",84.9688909448829
"1902",82.9685754961396
"1903",82.1574578839608
"1904",85.4197049888421
"1905",79.9105341315753
"1906",93.1186675185328
"1907",94.6174601134438
"1908",90.5972858765657
"1909",84.4539188150098
"1910",83.8685742076941
"1911",87.2943949550865
"1912",85.2928021317437
"1913",84.0756482193276
"1914",85.2912223606042
"1915",86.3110607793257
"1916",80.799784030516
"1917",89.3304960725807
"1918",82.3730483768775
"1919",80.7868737279726
"1920",87.4555264407404
"1921",82.4249110160234
"1922",87.4978358886785
"1923",87.8390972244822
"1924",86.8814036689993
"1925",81.5384466947374
"1926",80.9793738505649
"1927",78.6182140841015
"1928",87.0395270498053
"1929",77.2217250457965
"1930",95.3426558736781
"1931",81.5134288678192
"1932",75.6267701498394
"1933",86.6874547408041
"1934",80.2597866555847
"1935",84.2113907228876
"1936",82.1221441533695
"1937",81.8300739920331
"1938",88.912856429747
"1939",79.7410022484067
"1940",86.6503072805528
"1941",83.8968764683293
"1942",82.9742199027163
"1943",79.2350442612673
"1944",87.0387547678344
"1945",83.9312525541884
"1946",85.9510270142295
"1947",92.6687985700041
"1948",83.30012506315
"1949",77.6071272460129
"1950",86.6550112294306
"1951",86.9939479542311
"1952",86.1895286172392
"1953",88.6793403211581
"1954",92.1586099074582
"1955",77.0144460406492
"1956",76.667243658853
"1957",83.3338502981972
"1958",82.4230632725034
"1959",79.8180098106485
"1960",88.8270490825867
"1961",85.0572150499698
"1962",82.9177249355727
"1963",90.1878535865013
"1964",89.9139240353255
"1965",81.1625789293754
"1966",80.6126117665358
"1967",83.9303238904783
"1968",85.7409819324743
"1969",84.6924283341947
"1970",85.6138374732432
"1971",83.3682409333673
"1972",87.9236808303597
"1973",85.6128952272204
"1974",84.7749365027001
"1975",83.747518582383
"1976",79.9589509160509
"1977",87.4850128717858
"1978",86.957769311687
"1979",84.6035705632496
"1980",95.0485374805151
"1981",89.2226083030509
"1982",89.9950990235302
"1983",77.836071823923
"1984",87.0639342533763
"1985",83.9568538391779
"1986",80.9312808429716
"1987",78.3864928151349
"1988",86.3080780853942
"1989",73.7552692731005
"1990",86.0796525156511
"1991",85.3435589072832
"1992",82.5115230866607
"1993",96.9827226009984
"1994",85.2026337447837
"1995",71.6490754385536
"1996",78.3455388791548
"1997",95.72647705826
"1998",87.9935091550338
"1999",91.2970420991488
"2000",83.3519864782743
"2001",84.9606325831865
"2002",80.2468041436491
"2003",79.7413899652498
"2004",85.9311373475209
"2005",85.7863836707221
"2006",88.2756140334832
"2007",88.4744626166622
"2008",79.870673967087
"2009",88.6065174571949
"2010",80.6611058315621
"2011",76.8217507436492
"2012",86.6441464868422
"2013",83.4889355231978
"2014",85.9331578035194
"2015",76.7251195737092
"2016",78.2042526389922
"2017",85.2123374277934
"2018",83.8257685336945
"2019",83.1386238975236
"2020",87.3965402111774
"2021",84.2035097119593
"2022",82.0380962270285
"2023",84.158979691196
"2024",81.2021360715176
"2025",88.2097286339773
"2026",82.2481566883699
"2027",86.9425050253284
"2028",81.6835633936827
"2029",87.4665935737065
"2030",96.6252876372308
"2031",77.5537505979243
"2032",81.0347753379496
"2033",92.4759170496631
"2034",81.487506107746
"2035",80.2813790822569
"2036",80.1893710474665
"2037",94.7251774659342
"2038",87.7662579540206
"2039",87.5393628840534
"2040",83.6297716233889
"2041",92.6164285307971
"2042",91.4957644295914
"2043",89.2135959472484
"2044",75.6304694794716
"2045",81.0700234934369
"2046",81.8898753930289
"2047",82.4030275018495
"2048",75.9525154159157
"2049",91.0854560502651
"2050",88.7485402113432
"2051",80.4189973993919
"2052",91.8009744143856
"2053",79.553845996224
"2054",89.6008411857902
"2055",75.9717603496867
"2056",85.308120345694
"2057",77.6262911896469
"2058",90.3181095304489
"2059",79.5315286467106
"2060",84.1134935956497
"2061",84.9923544039359
"2062",83.2445147857654
"2063",80.9824196281899
"2064",74.3402005336777
"2065",87.9138843587272
"2066",72.2991295316953
"2067",74.3351741176527
"2068",77.7351839865802
"2069",85.4092068810956
"2070",82.4204551860214
"2071",83.1578718140105
"2072",78.251495832242
"2073",87.9690318331937
"2074",88.4568141461637
"2075",78.4241842896236
"2076",86.544327571993
"2077",87.1117669760491
"2078",85.1047448644247
"2079",77.5162009995947
"2080",88.6629063172848
"2081",80.1567321974374
"2082",78.5875920271525
"2083",83.5175073839164
"2084",89.1599618283079
"2085",76.4153668853237
"2086",78.2670936880552
"2087",80.6090636127903
"2088",82.0288931280966
"2089",84.5655932591224
"2090",80.6243188866222
"2091",83.8830443592036
"2092",90.4052282695809
"2093",84.488926476023
"2094",83.8667543596194
"2095",81.2374344334346
"2096",83.5723177166921
"2097",83.9169528759078
"2098",93.3152549696463
"2099",82.507294443624
"2100",82.6132838480532
"2101",78.6960392918397
"2102",85.4505301993661
"2103",93.2638234109151
"2104",84.4814507978418
"2105",88.5704690610114
"2106",86.0195607975643
"2107",83.4430317406556
"2108",92.5162675037057
"2109",80.787652693991
"2110",85.8040387061957
"2111",80.4347795267243
"2112",83.9295786315965
"2113",76.1449716152313
"2114",99.4738654138423
"2115",84.7025845528851
"2116",89.1857671856048
"2117",78.1382059606953
"2118",84.1413818043346
"2119",85.5588184372516
"2120",84.821320455363
"2121",93.0654828863509
"2122",83.9977325678271
"2123",87.1461074647143
"2124",88.28333845247
"2125",82.811344062254
"2126",96.9991745292261
"2127",84.7467081604459
"2128",82.0525361968632
"2129",87.9235389385946
"2130",84.8848988613799
"2131",81.988134855704
"2132",79.3333549079014
"2133",79.6678653228474
"2134",88.9827361584781
"2135",89.1090938725297
"2136",78.957993807794
"2137",87.2199128850261
"2138",91.4821975012196
"2139",84.3146154101328
"2140",86.3080463957672
"2141",82.9198622470227
"2142",84.1941535036684
"2143",90.086701799374
"2144",88.6937509623041
"2145",78.1559141142387
"2146",81.9381635666524
"2147",81.978382233983
"2148",83.6164693540273
"2149",81.1181283179345
"2150",83.2497270096517
"2151",86.1162220748346
"2152",87.918781711641
"2153",86.9982804481561
"2154",80.8400122636428
"2155",80.9992634952526
"2156",82.5993669650587
"2157",78.515746061814
"2158",78.7031205282463
"2159",87.6157095698106
"2160",87.7191068383939
"2161",83.7606161564383
"2162",75.3398930594598
"2163",76.0896519961129
"2164",82.699556562159
"2165",77.3031821699169
"2166",81.790912378026
"2167",85.9543228582553
"2168",81.8712411907508
"2169",80.4185124719883
"2170",83.216098796407
"2171",74.6021665058323
"2172",83.3640094061956
"2173",84.7131470175881
"2174",87.7920065497416
"2175",84.9782294218981
"2176",86.2170407234853
"2177",75.1772785266255
"2178",90.9495707532429
"2179",87.0306557382066
"2180",77.8620310651514
"2181",78.3623952153136
"2182",88.729885407334
"2183",83.0472634990511
"2184",91.3127407393277
"2185",83.0597829626109
"2186",84.5619624157015
"2187",78.7758527781959
"2188",82.2604899431403
"2189",88.8822323826244
"2190",78.2098679272202
"2191",80.5923578122282
"2192",85.486379686863
"2193",83.035551587741
"2194",85.1945618899723
"2195",81.6734631896981
"2196",77.6882733110439
"2197",83.7670602342308
"2198",83.240547137783
"2199",91.6293250792304
"2200",79.0459742931633
"2201",91.2844250997604
"2202",87.3248675932692
"2203",83.4447655155797
"2204",89.1582160288
"2205",88.2197762336514
"2206",88.7397203187861
"2207",85.2570364457516
"2208",82.7980661061391
"2209",88.1436095001394
"2210",85.5745154856837
"2211",100.081773422152
"2212",86.668246782329
"2213",78.2804506320981
"2214",90.7836450669926
"2215",87.2693297597645
"2216",85.0164917226578
"2217",85.644994510495
"2218",81.6904593838372
"2219",88.6014515130679
"2220",89.6191472821334
"2221",91.6406409201714
"2222",81.4576974958356
"2223",83.4783631310141
"2224",85.2514719479498
"2225",80.9996460390219
"2226",76.41941834466
"2227",88.4587744004887
"2228",83.5269173900721
"2229",79.5430139806816
"2230",82.9547088813795
"2231",81.1489909921362
"2232",81.7199576502232
"2233",75.036483558102
"2234",92.923639547816
"2235",89.3860530394194
"2236",77.7152862442255
"2237",80.3871041353465
"2238",88.4853356237123
"2239",84.0757902504474
"2240",89.0783795657226
"2241",78.4567165778859
"2242",81.3828245338904
"2243",89.5107963262162
"2244",80.0861311216658
"2245",87.1870719648907
"2246",90.7934728065752
"2247",83.8896244040989
"2248",84.7584160297645
"2249",81.7868348995682
"2250",86.5584973685091
"2251",86.5823084025895
"2252",83.7992929390709
"2253",90.7563473310148
"2254",86.5254480741287
"2255",75.7325598370966
"2256",82.6234182251207
"2257",83.7374419620429
"2258",92.4563237529213
"2259",83.9121701365743
"2260",87.6353366815863
"2261",78.2457439713873
"2262",95.0943088258841
"2263",90.3820896718121
"2264",77.1148894765131
"2265",72.1333711131211
"2266",94.0944382174435
"2267",85.077022575738
"2268",91.0157089444621
"2269",87.2609899609695
"2270",86.3025696860392
"2271",84.7970045138972
"2272",77.7537063293471
"2273",74.9704452821038
"2274",84.7813786165077
"2275",88.5849510612865
"2276",89.2411387932674
"2277",96.4744783594443
"2278",82.0581905607002
"2279",84.678081737793
"2280",89.5752842545595
"2281",75.4714559471731
"2282",83.6546044731913
"2283",93.4078242755095
"2284",77.2925599423605
"2285",85.5629089610662
"2286",81.7841721074364
"2287",81.6491599754607
"2288",83.1081646632533
"2289",89.2307914268656
"2290",86.7694225240967
"2291",87.1846966549942
"2292",82.2712669341209
"2293",82.9031875341547
"2294",81.1657515212837
"2295",81.3789838800905
"2296",82.0167686362994
"2297",78.8760236120766
"2298",82.6478647962344
"2299",83.0042962426867
"2300",81.7735257081546
"2301",92.3230302909723
"2302",93.1348021608107
"2303",82.2518751693759
"2304",81.3978510326013
"2305",92.5320069791521
"2306",85.0054765802225
"2307",77.3366590289545
"2308",85.6660901958005
"2309",83.0553104709549
"2310",81.1435938223747
"2311",83.4997163009912
"2312",82.659241298549
"2313",86.8567494799822
"2314",89.9788792087206
"2315",81.9996842251376
"2316",89.1769022911654
"2317",87.4067568099664
"2318",81.0522008519715
"2319",74.9299695684162
"2320",86.2939430435395
"2321",79.7334234849384
"2322",78.3933440718233
"2323",78.8138372793267
"2324",89.2906536137236
"2325",85.4600398763224
"2326",84.9176471648925
"2327",83.8710321191146
"2328",78.545775699559
"2329",81.2766634892074
"2330",79.507143497431
"2331",81.3734278269293
"2332",75.9129018657008
"2333",76.9297120095953
"2334",79.8183246906102
"2335",78.4557105975616
"2336",79.9417640479002
"2337",90.4965800760759
"2338",86.3830983782471
"2339",80.9984793529285
"2340",89.0054211968152
"2341",91.6473719401619
"2342",81.1635107635765
"2343",84.726774305616
"2344",88.2533151101981
"2345",89.737961416935
"2346",91.1712829331172
"2347",83.0960663793506
"2348",92.9324506731753
"2349",87.5436196829005
"2350",87.7610323194963
"2351",82.5299545682753
"2352",86.1311625992173
"2353",80.6604874652583
"2354",85.8948307872661
"2355",72.7783554707789
"2356",84.4867279614381
"2357",84.7671374116455
"2358",86.1571611793774
"2359",81.3022645184748
"2360",85.7889468047573
"2361",82.9076338551985
"2362",79.7778091757743
"2363",84.0741792392406
"2364",80.2318506916283
"2365",86.0896094609705
"2366",77.1178934947835
"2367",81.1925817020883
"2368",87.6474886527002
"2369",74.3775924390855
"2370",74.3585360146941
"2371",82.5351892351749
"2372",83.4688887375635
"2373",89.6229745669212
"2374",77.1596941128257
"2375",85.2699232852532
"2376",93.1997295066497
"2377",83.3646956302717
"2378",76.059771662265
"2379",77.7225871826422
"2380",84.3184962450652
"2381",82.3889772830397
"2382",93.3974465037509
"2383",78.9099751593824
"2384",80.4340826261671
"2385",85.4601886755642
"2386",84.4592087675921
"2387",79.4547065660533
"2388",83.0556419977945
"2389",89.7733375450045
"2390",84.0762969752965
"2391",86.3092354246907
"2392",82.3164987675799
"2393",90.4976415833527
"2394",89.3628410626009
"2395",83.0970275629314
"2396",81.994352483535
"2397",90.5225100245002
"2398",91.9430525770051
"2399",81.8728927359763
"2400",93.6691433228001
"2401",75.788346489411
"2402",83.7575200721465
"2403",83.8771200878124
"2404",71.8910716804289
"2405",85.4830145861091
"2406",79.8195413371782
"2407",82.4994455495635
"2408",87.1499075236468
"2409",87.7408518663945
"2410",78.6664003033403
"2411",86.0338764282303
"2412",90.1428896301581
"2413",84.4755341095784
"2414",84.4441245029814
"2415",86.5815438442972
"2416",75.6359191958864
"2417",88.0723682242418
"2418",84.811285759554
"2419",77.2307680429374
"2420",81.182461899141
"2421",88.632644689925
"2422",79.0741462184882
"2423",77.0951611177396
"2424",83.227274161293
"2425",78.2547208378264
"2426",95.984067286818
"2427",74.8371761297906
"2428",83.9853305735192
"2429",86.8968033571016
"2430",85.8516825234205
"2431",80.1026590730144
"2432",78.8491964858295
"2433",88.7222261136016
"2434",76.8946268824617
"2435",87.4778023608056
